"Institution ID","Institution","Uniform Number","Last Name","First Name","Position","Year","Player ID"
"129","Central Mich.","55","Winston","Steve","DL","JR","179338"
"129","Central Mich.","52","Chomic","Jason","DL","SR","349954"
"129","Central Mich.","50","Losiniecki","Matt","DL","FR","383036"
"129","Central Mich.","46","Serpa","Blake","DL","FR","383033"
"129","Central Mich.","31","McClendon","Kenny","DL","SO","349969"
"129","Central Mich.","19","Team","","","","66598"
"140","Cincinnati","4","Legaux","Munchie","QB","SO","373013"
"140","Cincinnati","17","Luallen","Jordan","QB","SO","391042"
"140","Cincinnati","12","Collaros","Zach","QB","SR","235185"
"140","Cincinnati","11","Kay","Brendon","QB","JR","284609"
"140","Cincinnati","49","King","Anthony","RB","SO","391031"
"140","Cincinnati","38","Fearing","Adam","RB","JR","372430"
"140","Cincinnati","32","Winn","George","RB","SR","293402"
"140","Cincinnati","27","Teague","Akise","RB","FR","391053"
"140","Cincinnati","23","Pead","Isaiah","RB","SR","235186"
"140","Cincinnati","22","Poteat","Jameel","RB","FR","391050"
"140","Cincinnati","19","Abernathy IV","Ralph David","RB","FR","391020"
"140","Cincinnati","88","Robinson","Adrien","WR","SR","179507"
"140","Cincinnati","83","Milligan","Danny","WR","JR","235434"
"140","Cincinnati","81","Hilton","Tomaz","WR","SR","205915"
"140","Cincinnati","80","Chisum","Alex","WR","FR","391024"
"140","Cincinnati","7","Washington","Shaq","WR","FR","391058"
"140","Cincinnati","6","McClung","Anthony","WR","SO","366553"
"140","Cincinnati","3","Woods","D.J.","WR","SR","205909"
"140","Cincinnati","2","Lewis","Dyjuan","WR","SO","391033"
"140","Cincinnati","16","Julian","Damon","WR","JR","391029"
"140","Cincinnati","15","Moore","Chris","WR","FR","391046"
"140","Cincinnati","1","Thompkins","Kenbrell","WR","JR","391056"
"140","Cincinnati","96","DeTemple","Tom","TE","SR","179509"
"140","Cincinnati","89","Richardson","Demetrius","TE","JR","366567"
"140","Cincinnati","86","Annen","Blake","TE","SO","366566"
"140","Cincinnati","61","Willis","Kirk","TE","FR","391059"
"140","Cincinnati","35","Russ","Josh","TE","FR","391051"
"140","Cincinnati","18","Kelce","Travis","TE","JR","284608"
"140","Cincinnati","29","Popham","Shane","K","SR","391049"
"140","Cincinnati","14","Miliano","Tony","K","FR","366546"
"140","Cincinnati","34","O'Donnell","Pat","P","SO","284604"
"140","Cincinnati","79","Cureton","Andre","OL","SO","366565"
"140","Cincinnati","77","Hooey","Sean","OL","JR","284599"
"140","Cincinnati","76","Bujnoch","Austen","OL","SO","366564"
"140","Cincinnati","75","Schloemer","Kevin","OL","FR","391052"
"140","Cincinnati","72","Davis","Evan","OL","SR","284579"
"140","Cincinnati","71","Lefeld","Eric","OL","FR","391032"
"140","Cincinnati","69","Mainello","Dominic","OL","SO","391044"
"140","Cincinnati","66","McClellan","Sean","OL","SO","391045"
"140","Cincinnati","64","Gephardt","Kyle","OL","SO","391026"
"140","Cincinnati","63","Sprague","Dan","OL","SO","366563"
"140","Cincinnati","62","Keebler","Corey","OL","FR","391030"
"140","Cincinnati","59","Hoffman","Alex","OL","SR","179497"
"140","Cincinnati","53","Martinez","Randy","OL","SR","284578"
"140","Cincinnati","57","Casseus","Clemente","LB","FR","391023"
"140","Cincinnati","54","Stewart","Walter","LB","JR","287474"
"140","Cincinnati","52","Jackson","Dwight","LB","FR","391028"
"140","Cincinnati","50","Macha","Innocent","LB","FR","391043"
"140","Cincinnati","4D","Bomar","Maalik","LB","JR","295942"
"140","Cincinnati","47","Lozier","Collin","LB","JR","284607"
"140","Cincinnati","44","Mason","Corey","LB","FR","366559"
"140","Cincinnati","43","Temple","Nick","LB","FR","391054"
"140","Cincinnati","37","Schaffer","J.K.","LB","SR","284575"
"140","Cincinnati","36","Pooler","Ben","LB","SR","391048"
"140","Cincinnati","33","Tentman","Solomon","LB","FR","391055"
"140","Cincinnati","9","Battle","Dominique","DB","SR","228086"
"140","Cincinnati","8D","Witty","Adrian","DB","FR","366551"
"140","Cincinnati","85","Horner","Bruce","DB","JR","294748"
"140","Cincinnati","84","Woodard","Orion","DB","SR","179506"
"140","Cincinnati","5","Johnson","Reuben","DB","JR","284597"
"140","Cincinnati","49","Vaughn","Isiah","DB","JR","391057"
"140","Cincinnati","39","Beal","Demitri","DB","FR","391021"
"140","Cincinnati","31","Haley","Reuben","DB","SR","366548"
"140","Cincinnati","30","Roberson","Aaron","DB","JR","366547"
"140","Cincinnati","26","Frey","Drew","DB","JR","205913"
"140","Cincinnati","25","Chenault","Arryn","DB","SO","372429"
"140","Cincinnati","24","Richardson","Wesley","DB","SR","234752"
"140","Cincinnati","21","Cheatham","Camerron","DB","JR","284595"
"140","Cincinnati","20","Williams","Chris","DB","JR","284598"
"140","Cincinnati","1D","Drane","Deven","DB","SO","366549"
"140","Cincinnati","17","Murray","Malcolm","DB","JR","391047"
"140","Cincinnati","13","Lambert","Pat","DB","JR","284574"
"140","Cincinnati","99","Giordano","Dan","DL","JR","284580"
"140","Cincinnati","95","Wolfe","Derek","DL","SR","205910"
"140","Cincinnati","94","Stepp","Jordan","DL","JR","284603"
"140","Cincinnati","93","Harrah","Brad","DL","FR","391027"
"140","Cincinnati","91","Dempsey","Adam","DL","JR","391025"
"140","Cincinnati","90","Beard","Camaron","DL","FR","391022"
"140","Cincinnati","87","Taylor","Monte","DL","SR","370870"
"140","Cincinnati","5D","Hancock","Steve","DL","SR","284601"
"140","Cincinnati","58","Mills","Brandon","DL","JR","284602"
"140","Cincinnati","55","Lozano","Roney","DL","SO","366561"
"140","Cincinnati","46","Meador","Mitch","DL","SO","366560"
"140","Cincinnati","45","Trigg","Rob","DL","SR","174257"
"140","Cincinnati","40","Hughes","John","DL","SR","205916"
"140","Cincinnati","5B","Blair","","","","400216"
"140","Cincinnati","19","Team","","","","66604"
"147","Clemson","8S","Stoudt","Cole","QB","FR","386380"
"147","Clemson","1T","McNeal","Tony","QB","FR","386358"
"147","Clemson","1M","McElveen","Donny","QB","SO","284806"
"147","Clemson","16","Roberts","Morgan","QB","FR","386364"
"147","Clemson","10","Boyd","Tajh","QB","SO","284788"
"147","Clemson","84","Smith","Darrell","RB","SO","284798"
"147","Clemson","5B","Bellamy","Mike","RB","FR","386329"
"147","Clemson","35","Joseph","Mansa","RB","SR","284803"
"147","Clemson","30","Diehl","Chad","RB","SR","157068"
"147","Clemson","25","McDowell","Roderick","RB","SO","284793"
"147","Clemson","24","Buice","Demont","RB","FR","363657"
"147","Clemson","23","Ellington","Andre","RB","JR","197072"
"147","Clemson","22","Howard","D.J.","RB","FR","363662"
"147","Clemson","9","Craig","Joe","WR","FR","363659"
"147","Clemson","8P","Porter","Matt","WR","FR","386362"
"147","Clemson","89","Forbush","Wes","WR","FR","386344"
"147","Clemson","87","Bello","William","WR","FR","386330"
"147","Clemson","85","Ogle","Taylor","WR","SO","284807"
"147","Clemson","81","Seckinger","Stanton","WR","FR","386365"
"147","Clemson","6","Hopkins","DeAndre","WR","SO","363661"
"147","Clemson","47","Harrison","Will","WR","SR","284802"
"147","Clemson","3P","Patton","Julian","WR","SO","386360"
"147","Clemson","26","Jones","Marquan","WR","SR","197079"
"147","Clemson","2","Watkins","Sammy","WR","FR","386385"
"147","Clemson","19","Peake","Charone","WR","FR","386361"
"147","Clemson","18","Brown","Jaron","WR","JR","197071"
"147","Clemson","16","Humphries","Adam","WR","FR","386347"
"147","Clemson","11","McNeal","Bryce","WR","SO","284794"
"147","Clemson","1","Bryant","Martavis","WR","FR","386333"
"147","Clemson","88","Mac Lain","Eric","TE","FR","386350"
"147","Clemson","86","Cooper","Sam","TE","FR","363658"
"147","Clemson","83","Allen","Dwayne","TE","JR","197066"
"147","Clemson","82","Traylor","Drew","TE","SR","157080"
"147","Clemson","80","Ford","Brandon","TE","JR","197073"
"147","Clemson","9S","Symmes","Brian","K","SO","386381"
"147","Clemson","39","Catanzaro","Chandler","K","SO","284810"
"147","Clemson","36","Lakip","Ammon","K","FR","386349"
"147","Clemson","13","Benton","Spencer","K","JR","197068"
"147","Clemson","96","Zimmerman","Dawson","P","SR","197092"
"147","Clemson","4C","Colquitt","Greg","P","FR","386336"
"147","Clemson","7B","Buck","T.J.","OL","SO","386334"
"147","Clemson","79","Price","Phillip","OL","SR","197097"
"147","Clemson","78","Region","Spencer","OL","FR","386363"
"147","Clemson","77","Webster","Reid","OL","FR","363634"
"147","Clemson","76","Anthony","Shaq","OL","FR","386327"
"147","Clemson","75","Sobeski","Michael","OL","FR","386367"
"147","Clemson","74","McClain","Antoine","OL","SR","197081"
"147","Clemson","73","Smith","David","OL","SR","197089"
"147","Clemson","72","Walker","Landon","OL","SR","157081"
"147","Clemson","70","Timothy","Gifford","OL","FR","363668"
"147","Clemson","68","Beasley","David","OL","FR","363653"
"147","Clemson","67","Davis","Kalon","OL","FR","363660"
"147","Clemson","63","Thomas","Brandon","OL","SO","284799"
"147","Clemson","62","Cloy","Mason","OL","SR","157066"
"147","Clemson","60","Felt","Tyler","OL","SO","284814"
"147","Clemson","58","Norton","Ryan","OL","FR","386359"
"147","Clemson","56","Van Gieson","Sam","OL","JR","284804"
"147","Clemson","55","Freeman","Dalton","OL","JR","197074"
"147","Clemson","54","Sanders","Matt","OL","JR","197087"
"147","Clemson","53","Brown","Jim","OL","FR","386332"
"147","Clemson","52","Fajgenbaum","Phillip","OL","SO","284811"
"147","Clemson","51","Tucker","Harrison","OL","FR","386383"
"147","Clemson","8","Parker","Justin","LB","SO","363664"
"147","Clemson","7","Steward","Tony","LB","FR","386368"
"147","Clemson","4W","Walls","Colton","LB","FR","386384"
"147","Clemson","46","Willard","Jonathan","LB","JR","197091"
"147","Clemson","44","Goodson","B.J.","LB","FR","386345"
"147","Clemson","42","Hawkins","Corico","LB","JR","284791"
"147","Clemson","41","Andrews","Daniel","LB","SR","197067"
"147","Clemson","3D","Demaras","Steven","LB","SR","284822"
"147","Clemson","34","Christian","Quandon","LB","SO","284789"
"147","Clemson","33","Shuey","Spencer","LB","SO","284797"
"147","Clemson","20","Townsend","Lateek","LB","FR","386382"
"147","Clemson","12","Anthony","Stephone","LB","FR","386328"
"147","Clemson","5","Meeks","Jonathan","DB","JR","284795"
"147","Clemson","49","Brown","Beau","DB","FR","386331"
"147","Clemson","48","Stewart","Dante","DB","FR","386369"
"147","Clemson","45","Brown","Desmond","DB","FR","363656"
"147","Clemson","38","Peters","Garry","DB","FR","363665"
"147","Clemson","37","Brown","Kantrell","DB","SR","197093"
"147","Clemson","32","Lewis","Carlton","DB","JR","197080"
"147","Clemson","31","Hall","Rashard","DB","JR","197075"
"147","Clemson","2J","Jones","C.J.","DB","SO","363632"
"147","Clemson","2D","Davis","Cortez","DB","FR","386343"
"147","Clemson","29","Brewer","Xavier","DB","JR","197070"
"147","Clemson","27","Smith","Robert","DB","FR","386366"
"147","Clemson","21","Robinson","Darius","DB","SO","363666"
"147","Clemson","17","Breeland","Bashaud","DB","FR","363655"
"147","Clemson","15","Sensabaugh","Coty","DB","SR","157079"
"147","Clemson","14","Jenkins","Martin","DB","SO","363663"
"147","Clemson","9M","Maybank","Jerome","DL","FR","386351"
"147","Clemson","99","Williams","DeShawn","DL","FR","386386"
"147","Clemson","98","Thompson","Brandon","DL","SR","197090"
"147","Clemson","97","Goodman","Malliciah","DL","JR","284790"
"147","Clemson","95","Thomas","Tra","DL","FR","363667"
"147","Clemson","94","Moore","Rennie","DL","SR","157076"
"147","Clemson","93","Crawford","Corey","DL","FR","386342"
"147","Clemson","92","Byers","Roderick","DL","FR","386335"
"147","Clemson","91","Watson","Josh","DL","FR","363633"
"147","Clemson","90","Brown","Kourtnei","DL","SR","157061"
"147","Clemson","7G","Gore","Joe","DL","FR","386346"
"147","Clemson","6B","Barnes","Tavaris","DL","FR","363652"
"147","Clemson","50","Jarrett","Grady","DL","FR","386348"
"147","Clemson","43","Shatley","Tyler","DL","SO","284796"
"147","Clemson","40","Branch","Andre","DL","SR","157060"
"147","Clemson","3","Beasley","Vic","DL","FR","363654"
"147","Clemson","19","Team","","","","66608"
"157","Colorado","9","Hansen","Tyler","QB","SR","197348"
"157","Colorado","8","Hirschman","Nick","QB","FR","363346"
"157","Colorado","10","Burnette","Brent","QB","JR","374728"
"157","Colorado","5","Stewart","Rodney","RB","SR","206324"
"157","Colorado","49","Harrington","Evan","RB","SR","363361"
"157","Colorado","47","Ahles","Tyler","RB","SR","197363"
"157","Colorado","44","Creer","Malcolm","RB","FR","374730"
"157","Colorado","33","Allen","Cordary","RB","FR","374726"
"157","Colorado","2A","Jones","Tony","RB","FR","363363"
"157","Colorado","29","Ford","Josh","RB","SO","374732"
"157","Colorado","8A","Ebner","Dustin","WR","JR","259731"
"157","Colorado","87","McCulloch","Tyler","WR","FR","374739"
"157","Colorado","84","Canty","Keenan","WR","FR","374729"
"157","Colorado","82","Darden","Jarrod","WR","SO","259714"
"157","Colorado","81","Vincent","Austin","WR","FR","374740"
"157","Colorado","7A","Clemons","Toney","WR","SR","363348"
"157","Colorado","6","Richardson","Paul","WR","SO","363351"
"157","Colorado","2B","Spruce","Nelson","WR","FR","374741"
"157","Colorado","2","Gray","Logan","WR","SR","374734"
"157","Colorado","1B","Espinoza","Jason","WR","SR","197356"
"157","Colorado","99","Fernandez","Scott","TE","SO","363359"
"157","Colorado","88","Slavin","Kyle","TE","FR","374747"
"157","Colorado","85","Thornton","DaVaughn","TE","SO","259717"
"157","Colorado","46","Wood","Alex","TE","SO","363354"
"157","Colorado","43","Bahr","Matt","TE","SR","363358"
"157","Colorado","35","Cefalo","Kyle","TE","SR","363344"
"157","Colorado","34","Deehan","Ryan","TE","SR","197355"
"157","Colorado","91","Oliver","Will","K","FR","374744"
"157","Colorado","8C","O'Neill","Darragh","K","FR","374743"
"157","Colorado","40","Castor","Justin","K","SO","363343"
"157","Colorado","8B","Brundage","Mark","P","SR","374727"
"157","Colorado","15","Grossnickle","Zach","P","SO","259721"
"157","Colorado","73","Miller","Ryan","OL","SR","296152"
"157","Colorado","69","Iverson","Ryan","OL","SO","369008"
"157","Colorado","64","Iltis","Mike","OL","JR","296898"
"157","Colorado","63","Adkins","Ethan","OL","SR","372578"
"157","Colorado","59","Bakhtiari","David","OL","SO","372925"
"157","Colorado","54","Daigh","Brady","LB","FR","374733"
"157","Colorado","48","Nobriga","Liloa","LB","JR","259720"
"157","Colorado","45","Williams","Lowell","LB","FR","374746"
"157","Colorado","31","Major","Jon","LB","JR","197354"
"157","Colorado","3","Rippy","Douglas","LB","JR","197360"
"157","Colorado","1A","Hartigan","Josh","LB","SR","175437"
"157","Colorado","12","Mahnke","Patrick","LB","SR","197349"
"157","Colorado","1","Webb","Derrick","LB","SO","296585"
"157","Colorado","7","Perkins","Anthony","DB","SR","197358"
"157","Colorado","41","Smith","Terrel","DB","SO","363350"
"157","Colorado","4","Washington","Kyle","DB","FR","374736"
"157","Colorado","39","Moten","Josh","DB","FR","363360"
"157","Colorado","36","Marquez","Jordan","DB","FR","374745"
"157","Colorado","32","Vigo","Paul","DB","SO","259718"
"157","Colorado","28","Bell","Jered","DB","SO","363342"
"157","Colorado","27","Ewing","Vince","DB","JR","374731"
"157","Colorado","26","Polk","Ray","DB","JR","197346"
"157","Colorado","25","Olatoye","Ayodeji","DB","SO","259727"
"157","Colorado","22","Jaffee","Arthur","DB","SR","197352"
"157","Colorado","20","Henderson","Greg","DB","FR","374735"
"157","Colorado","19","Sandersfeld","Travis","DB","SR","197351"
"157","Colorado","18","Hawkins","Jonathan","DB","SR","175436"
"157","Colorado","16","Pugh","Makiri","DB","JR","374749"
"157","Colorado","14","Gorman","Justin","DB","FR","374738"
"157","Colorado","13","Orms","Parker","DB","SO","259729"
"157","Colorado","9A","Uzo-Diribe","Chidera","DL","SO","363353"
"157","Colorado","95","Poremba","Tony","DL","FR","374748"
"157","Colorado","94","Bonsu","Nate","DL","JR","259726"
"157","Colorado","93","Obi","Conrad","DL","SR","197372"
"157","Colorado","92","Walker","Casey","DL","FR","374737"
"157","Colorado","90","Nembot","Stephane","DL","FR","374742"
"157","Colorado","90","Kasa","Nick","DL","JR","259723"
"157","Colorado","83","Pericak","Will","DL","JR","197369"
"157","Colorado","70","Richter","Eric","DL","JR","374750"
"157","Colorado","55","Goldberg","David","DL","SR","294718"
"157","Colorado","50","Cunningham","Curtis","DL","SR","197378"
"157","Colorado","2C","Parker","Juda","DL","FR","374751"
"157","Colorado","64","Cotner","","","","400594"
"157","Colorado","53","Dannewitz","","","","400455"
"157","Colorado","42","Tu'Umalo","","","","399476"
"157","Colorado","37","Greer","","","","400454"
"157","Colorado","28","Harlos","","","","398708"
"157","Colorado","21","Goodson","","","","400737"
"157","Colorado","19","Team","","","","66612"
"157","Colorado","10","Lockridge","","","","396517"
"156","Colorado St.","4","Thomas","Pete","QB","SO","357645"
"156","Colorado St.","1Y","Smith","Conner","QB","FR","395890"
"156","Colorado St.","1G","Grayson","Garrett","QB","FR","395909"
"156","Colorado St.","1F","McPeek","M.J.","QB","JR","259626"
"156","Colorado St.","86","Cartwright","Kivon","RB","FR","357686"
"156","Colorado St.","7B","Alexander","Donnell","RB","FR","395911"
"156","Colorado St.","6","Nwoke","Chris","RB","SO","259627"
"156","Colorado St.","4D","McKay","Joe","RB","SO","357670"
"156","Colorado St.","4B","Maumau","George","RB","FR","395894"
"156","Colorado St.","39","Gillmore","Austin","RB","JR","357675"
"156","Colorado St.","32","Brown","Dorian","RB","FR","395917"
"156","Colorado St.","30","Levin","Jacob","RB","SO","357665"
"156","Colorado St.","2H","Riddick","Davon","RB","FR","395891"
"156","Colorado St.","27","Woodbury","Mark","RB","JR","357658"
"156","Colorado St.","26","Good","Derek","RB","SR","157278"
"156","Colorado St.","25","Montoya","Jaun","RB","FR","395915"
"156","Colorado St.","20","Carter","Raymond","RB","SR","366227"
"156","Colorado St.","9","Law","Marquise","WR","JR","197286"
"156","Colorado St.","89","Winick","Adam","WR","JR","357684"
"156","Colorado St.","87","Etherton","Brett","WR","FR","357683"
"156","Colorado St.","85","Serowski","Derek","WR","FR","395930"
"156","Colorado St.","83","Robinson","Chris","WR","SO","259651"
"156","Colorado St.","82","Woldu","Efrem","WR","SO","357646"
"156","Colorado St.","8","Steele","Byron","WR","JR","197292"
"156","Colorado St.","5","Lovett","Charles","WR","FR","395910"
"156","Colorado St.","3Z","Sandt","Tyler","WR","FR","395893"
"156","Colorado St.","3","Yemm","Matt","WR","SR","157264"
"156","Colorado St.","2","Coffman","Thomas","WR","FR","357656"
"156","Colorado St.","17","Borcky","T.J.","WR","SR","157274"
"156","Colorado St.","13","Clubb","Lee","WR","FR","395912"
"156","Colorado St.","11","Borcky","Bobby","WR","SO","357651"
"156","Colorado St.","1","Greenwood","Lou","WR","JR","259634"
"156","Colorado St.","88","Tedford","Ben","TE","JR","197294"
"156","Colorado St.","84","Jones","Blake","TE","FR","395929"
"156","Colorado St.","34","Brown","Joe","TE","SO","259635"
"156","Colorado St.","33","Moss","Cameron","TE","SO","259649"
"156","Colorado St.","10","Gillmore","Crockett","TE","SO","357689"
"156","Colorado St.","49","VanderMolen","Chad","K","SR","259639"
"156","Colorado St.","1Z","Roberts","Jared","K","FR","395908"
"156","Colorado St.","14","DeLine","Ben","K","SR","197273"
"156","Colorado St.","8F","Blevins","Hunter","P","JR","259652"
"156","Colorado St.","41","Kontodiakos","Pete","P","JR","259638"
"156","Colorado St.","7A","Caprioglio","Joe","OL","JR","197270"
"156","Colorado St.","78","Biard","Jared","OL","SO","259644"
"156","Colorado St.","76","Madsen","Paul","OL","SR","157302"
"156","Colorado St.","75","Haynes","Brandon","OL","SO","259645"
"156","Colorado St.","74","Hathaway","Mason","OL","FR","357678"
"156","Colorado St.","72","McDermott","Tyler","OL","SR","157301"
"156","Colorado St.","71","Carlson","Sam","OL","FR","395928"
"156","Colorado St.","70","Richburg","Weston","OL","SO","259643"
"156","Colorado St.","69","Tucci","Alex","OL","FR","357677"
"156","Colorado St.","67","Tashiro","Josh","OL","SR","157298"
"156","Colorado St.","64","Gragert","Jordan","OL","SO","259642"
"156","Colorado St.","62","Gunckel","James","OL","FR","395926"
"156","Colorado St.","60","Cassidy","Trey","OL","FR","395925"
"156","Colorado St.","5E","Frieler","A.J.","OL","FR","395897"
"156","Colorado St.","58","Gdowski","Jake","OL","SR","157295"
"156","Colorado St.","51","Sambrailo","Ty","OL","FR","357672"
"156","Colorado St.","50","Myers","Mason","OL","FR","357671"
"156","Colorado St.","8A","Favors","Charles","LB","SO","357654"
"156","Colorado St.","6A","Sisson","Mychal","LB","SR","157268"
"156","Colorado St.","56","Barrett","Shaquil","LB","SO","395924"
"156","Colorado St.","55","Niederberger","Eric","LB","FR","357674"
"156","Colorado St.","54","Murphy","Jordan","LB","FR","395923"
"156","Colorado St.","53","Hedstrom","Tanner","LB","SO","259641"
"156","Colorado St.","52","Kawulok","Michael","LB","SR","197282"
"156","Colorado St.","4A","Michel","Steven","LB","FR","395895"
"156","Colorado St.","45","Fa'apito","Nu'uvali","LB","FR","395922"
"156","Colorado St.","43","Skelton","James","LB","JR","236228"
"156","Colorado St.","42","Hulbert","Ken","LB","FR","357668"
"156","Colorado St.","40","Morgan","Max","LB","FR","357667"
"156","Colorado St.","38","Shefferly","Kyle","LB","FR","395921"
"156","Colorado St.","37","Davis","Aaron","LB","FR","395920"
"156","Colorado St.","31","James","Cory","LB","FR","395916"
"156","Colorado St.","1A","Orakpo","Mike","LB","SO","357644"
"156","Colorado St.","7","Herd","Ivory","DB","SR","157288"
"156","Colorado St.","5A","Thomas","Momo","DB","JR","197295"
"156","Colorado St.","4E","Stallworth","Justin","DB","FR","395937"
"156","Colorado St.","3A","Bell","Shaq","DB","SO","357648"
"156","Colorado St.","36","Reilly","Drew","DB","FR","395919"
"156","Colorado St.","35","Vieira","Jesse","DB","FR","395918"
"156","Colorado St.","2Z","Nelson","Mitch","DB","FR","395892"
"156","Colorado St.","2A","Thompson","Ezra","DB","SO","259629"
"156","Colorado St.","28","Roggy","Conner","DB","FR","357659"
"156","Colorado St.","24","Vinson","Dominique","DB","JR","357650"
"156","Colorado St.","23","Blake","Bernard","DB","FR","357647"
"156","Colorado St.","22","Smith","Elijah-Blu","DB","SR","157276"
"156","Colorado St.","1X","Joy","Casey","DB","FR","395889"
"156","Colorado St.","1D","Mitchell","Immanuel","DB","SO","259637"
"156","Colorado St.","1B","Pierre-Louis","Kevin","DB","FR","395888"
"156","Colorado St.","19","Elliott","DeAndre","DB","FR","395914"
"156","Colorado St.","16","Matthews","Trent","DB","FR","395913"
"156","Colorado St.","15","Shaw","Marcus","DB","JR","197290"
"156","Colorado St.","12","Gray","Austin","DB","FR","357666"
"156","Colorado St.","9A","James","C.J.","DL","JR","259653"
"156","Colorado St.","97","Tara","Brandon","DL","FR","395935"
"156","Colorado St.","96","Wilson","Curtis","DL","SO","259656"
"156","Colorado St.","95","Allenbrand","Cole","DL","FR","395934"
"156","Colorado St.","94","Brown","Te'Jay","DL","SO","259655"
"156","Colorado St.","93","Williams","Brent","DL","FR","395933"
"156","Colorado St.","92","Latu","Nuku","DL","SR","157305"
"156","Colorado St.","91","Heath","Ross","DL","FR","395932"
"156","Colorado St.","90","Kawulok","Joe","DL","FR","395931"
"156","Colorado St.","77","Green","Charles","DL","FR","357685"
"156","Colorado St.","68","Hansen","Justin","DL","FR","395927"
"156","Colorado St.","5Z","Ciani","Nick","DL","FR","395896"
"156","Colorado St.","57","Froland","John","DL","FR","357676"
"156","Colorado St.","47","Tiedgen","Zach","DL","JR","197296"
"156","Colorado St.","46","Carter","Scott","DL","SR","157299"
"156","Colorado St.","44","Paulhus","Colton","DL","SO","395936"
"156","Colorado St.","29","Sargent","Broderick","DL","JR","197288"
"156","Colorado St.","1C","Capi","Nordly","DL","SO","357655"
"156","Colorado St.","18","Burl","Davis","DL","JR","197269"
"156","Colorado St.","19","Team","","","","66611"
"164","Connecticut","2","Nebrich","Michael","QB","FR","380453"
"164","Connecticut","1A","Box","Michael","QB","SO","259809"
"164","Connecticut","18","McEntee","Johnny","QB","JR","259793"
"164","Connecticut","17","Driscoll","Blaise","QB","SO","366672"
"164","Connecticut","11","McCummings","Scott","QB","FR","368573"
"164","Connecticut","47","Frank","Reuben","RB","FR","368567"
"164","Connecticut","44","DeLorenzo","Max","RB","FR","380438"
"164","Connecticut","43","McCombs","Lyle","RB","FR","368572"
"164","Connecticut","42","Huxtable","Jordan","RB","SO","368569"
"164","Connecticut","39","Hinkley","Mark","RB","JR","259820"
"164","Connecticut","24","Shoemate","D.J.","RB","SR","368608"
"164","Connecticut","1G","Deiana","Matthew","RB","FR","380425"
"164","Connecticut","1E","McLaughlin","Brendan","RB","FR","380451"
"164","Connecticut","10","Foxx","Deshon","RB","FR","380441"
"164","Connecticut","1","Jean-Louis","Jonathan","RB","SR","157436"
"164","Connecticut","85","Davis","Geremy","WR","FR","368566"
"164","Connecticut","84","Jones","Tebucky","WR","FR","368586"
"164","Connecticut","83","Moore","Isiah","WR","SR","157446"
"164","Connecticut","6","Moore","Kashif","WR","SR","157447"
"164","Connecticut","31","Williams","Nick","WR","JR","259829"
"164","Connecticut","1C","Guardi","Frank","WR","SO","380448"
"164","Connecticut","14","Abrams","Kamal","WR","FR","380416"
"164","Connecticut","96","Hansson","Mark","TE","SO","368568"
"164","Connecticut","94","Griffin","Ryan","TE","JR","206105"
"164","Connecticut","92","Baker","Teddy","TE","FR","366667"
"164","Connecticut","89","Delahunt","John","TE","JR","206104"
"164","Connecticut","81","Manning","Corey","TE","JR","259790"
"164","Connecticut","49","McQuillan","Sean","TE","FR","380452"
"164","Connecticut","93","Goodrich","David","K","FR","380443"
"164","Connecticut","38","Teggart","Dave","K","SR","157458"
"164","Connecticut","13","Christen","Chad","K","SO","259814"
"164","Connecticut","86","Wagner","Cole","P","SO","259828"
"164","Connecticut","78","Gifford","Dalton","OL","FR","380442"
"164","Connecticut","77","Friend","Kevin","OL","SO","259817"
"164","Connecticut","75","Hemmingway","Xavier","OL","FR","380444"
"164","Connecticut","74","Nwokeji","Paul","OL","FR","380446"
"164","Connecticut","72","Bennett","Jimmy","OL","JR","259780"
"164","Connecticut","71","Ryan","Mike","OL","SR","157453"
"164","Connecticut","70","Bardzak","Gary","OL","SR","157421"
"164","Connecticut","69","Greene","Steve","OL","SO","259819"
"164","Connecticut","68","Paull","Bryan","OL","FR","368602"
"164","Connecticut","66","Manco","Dominic","OL","FR","380445"
"164","Connecticut","65","Cruz","Gus","OL","FR","368565"
"164","Connecticut","64","Danielson","Joseph","OL","FR","380437"
"164","Connecticut","63","Masters","Adam","OL","JR","259791"
"164","Connecticut","61","Brown","Stephen","OL","SO","259811"
"164","Connecticut","57","Petrus","Muhammad","OL","SR","157450"
"164","Connecticut","50","Bullock","Tyler","OL","JR","259812"
"164","Connecticut","9","Opoku","Andrew","LB","FR","368599"
"164","Connecticut","55","Williams","Jerome","LB","JR","259796"
"164","Connecticut","54","Maher","Conor","LB","JR","380450"
"164","Connecticut","52","Donohue","Ryan","LB","JR","380440"
"164","Connecticut","46","Vann","Marquise","LB","FR","380454"
"164","Connecticut","45","Hyppolite","Martin","LB","SO","259821"
"164","Connecticut","41","Steg","Brandon","LB","FR","368606"
"164","Connecticut","36","Osiecki","Michael","LB","FR","368601"
"164","Connecticut","33","Smallwood","Yawin","LB","FR","368607"
"164","Connecticut","32","Ashiru","Jefferson","LB","FR","380419"
"164","Connecticut","30","Edwards","Matt","LB","JR","232493"
"164","Connecticut","3","Moore","Sio","LB","JR","368598"
"164","Connecticut","28","Johnson","Jory","LB","JR","206097"
"164","Connecticut","19","Dabney","Kijuan","LB","SR","380426"
"164","Connecticut","7","Gratz","Dwayne","DB","JR","259784"
